"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"LACO","Lakes Entertainment, Inc.","8.39","112334062.38","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LRCX","Lam Research Corporation","74.95","12147539013.15","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","49.81","4745863626.54","n/a","1996","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","86.05","2352520950","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LNDC","Landec Corporation","12.53","336326776.66","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","22.7167","72120956.4433","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LE","Lands&#39; End, Inc.","44.26","1414395619.46","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/le",
"LSTR","Landstar System, Inc.","72.3","3230987009.1","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LTRX","Lantronix, Inc.","1.91","28243471.78","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LPSB","LaPorte Bancorp, Inc.","11.3","63468088.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LSCC","Lattice Semiconductor Corporation","7.61","902207172.36","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAWS","Lawson Products, Inc.","21.15","183941253.9","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","10.81","213384892.23","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCNB","LCNB Corporation","15.17","141063235.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LDRH","LDR Holding Corporation","30.4","789379532.8","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh",
"GAGA","Le Gaga Holdings Limited","3.94","173269041.16","n/a","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gaga",
"LBIX","Leading Brands Inc","4.0601","11824623.0597","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LTRE","Learning Tree International, Inc.","2.17","28692909.63","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LGCY","Legacy Reserves LP","29.23","1685679338.85","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYO","Legacy Reserves LP","24.67","172690000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo",
"LGCYP","Legacy Reserves LP","25.12","50240000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LMAT","LeMaitre Vascular, Inc.","6.95","120422524.9","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LEVY","Levy Acquisition Corp.","9.721","182268750","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levy",
"LEVYU","Levy Acquisition Corp.","10.01","187687500","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/levyu",
"LEVYW","Levy Acquisition Corp.","0.35","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levyw",
"LXRX","Lexicon Pharmaceuticals, Inc.","1.34","689856826.18","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","19.31","400942200.19","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LHCG","LHC Group","23.14","411639797.14","n/a","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LBTYA","Liberty Global plc","43.72","34076854523.72","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","43.76","34108031883.76","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","42.1","32814171442.1","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","28.38","13666265291.58","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","28.91","13921484481.31","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lintb",
"LVNTA","Liberty Interactive Corporation","37.22","2634895584.52","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","39.8","21122605334.6","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvntb",
"LMCA","Liberty Media Corporation","47.42","16265030836.7","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","49.62","17019629483.7","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb",
"LMCK","Liberty Media Corporation","47.41","16261600842.85","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmck",
"TAX","Liberty Tax, Inc.","32.23","380751199.95","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tax",
"LTRPA","Liberty TripAdvisor Holdings, Inc.","34.74","2459577027.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ltrpa",
"LTRPB","Liberty TripAdvisor Holdings, Inc.","35.44","102257512.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ltrpb",
"LPHI","Life Partners Holdings Inc","1.9768","36862314.7424","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LPNT","LifePoint Hospitals, Inc.","73.21","3304808336.48","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","16.16","219758563.36","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","1.2","120861117.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","14.28","233421122.76","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","48.08","999138748.48","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","2.32","34965963.52","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.56","22303179.6","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LLEX","Lilis Energy, Inc.","2.27","62944437.29","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LIME","Lime Energy Co.","3.05","11468814.35","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.48","244072416.56","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","24.42","343786640.34","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","2.9","69888924.1","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","71.39","5673092160.78","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","45.2","10780712206.4","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LNCO","Linn Co, LLC","29.45","3785625924.3","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LINE","Linn Energy, LLC","30.39","10081251785.94","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","4.51","289046143.54","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LPCN","Lipocine Inc.","5.48","70070962.56","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lpcn",
"LPDX","LipoScience, Inc.","3.2","48884771.2","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LIQD","Liquid Holdings Group, Inc.","1.45","87082477.45","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/liqd",
"LQDT","Liquidity Services, Inc.","14.25","422702053.5","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","90.09","2025265001.76","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","3","43129326","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","12.62","678672201.44","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LKQ","LKQ Corporation","26.81","8114353662.17","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","13.01","169717284.41","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LNBB","LNB Bancorp, Inc.","14.25","137725851","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local Corporation","1.98","45995629.68","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LOGI","Logitech International S.A.","12.82","2071548480.9","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","46.32","1140296681.28","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","3.99","74770533.18","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"EVAR","Lombard Medical, Inc.","7.41","119936755.77","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar",
"LOOK","LookSmart, Ltd.","1.67","9633981.17","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","73.5","2272611547.5","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","20.7","58480977.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LOXO","Loxo Oncology, Inc.","10.11","168125154.9","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo",
"LPTN","Lpath, Inc.","3.33","52010157.78","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LPLA","LPL Financial Holdings Inc.","48.42","4860362607.12","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","2.62","86465499.38","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","40.74","63870705.36","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LYTS","LSI Industries Inc.","6.51","156975825.3","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LULU","lululemon athletica inc.","41.73","4734003180.66","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNS","Lumenis Ltd.","8.75","308363230","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lmns",
"LMNX","Luminex Corporation","19.15","818933319.3","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","14.3","320159668.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.4","21004453.4","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","5.02","113911947.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","23.45","1114552306.35","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","4.92","166239080.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","11.62","64231757.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MCUR","MACROCURE LTD.","7.81","127303000","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mcur",
"MGNX","MacroGenics, Inc.","20.45","567253490.65","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx",
"MCBK","Madison County Financial, Inc.","19.49","59463639.18","n/a","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MAGS","Magal Security Systems Ltd.","4.4","71049096.8","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health, Inc.","55.45","1597850582.45","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","1.8","82056200.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","6.8","300098858","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","10.1","180104513","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MNGA","MagneGas Corporation","1.085","36031332.085","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"MAG","Magnetek, Inc.","32.56","106410670.96","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","8.7","50594362.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","11.83","862142682.31","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHLDO","Maiden Holdings, Ltd.","46.4499","153284670","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo",
"MSFG","MainSource Financial Group, Inc.","17.75","363151918.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","1.34","8929884.62","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMYT","MakeMyTrip Limited","27.92","1163659280.72","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MBUU","Malibu Boats, Inc.","19.27","297453531.38","n/a","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu",
"MLVF","Malvern Bancorp, Inc.","11.15","73126973.95","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","5.9673","85953878.3277","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MNDL","Mandalay Digital Group, Inc","4.83","181046773.32","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mndl",
"MANH","Manhattan Associates, Inc.","33.8","2538167533.2","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","2.66","16118472.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","12.1","167257307.8","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","16.72","44585184.16","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","6","2414284512","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","28.35","1056578985","n/a","2002","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
